collection_name	track_name	artist_name	track_number	release_date	apple_collection_view_url	apple_track_view_url	youtube_collection_name	youtube_track_name	youtube_collection_view_url	youtube_track_view_url
射命丸	狂想PARADOX (feat. 709sec.)	SOUND HOLIC	9	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/%E7%8B%82%E6%83%B3paradox-feat-709sec/1528112016?i=1528112025&uo=4	射命丸 -SHAMEIMARU-	狂想PARADOX（feat. 709sec.）	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=0a2ps8xgsJM
射命丸	コーヴァスの翼 (feat. Risa Yuzuki)	SOUND HOLIC	10	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/%E3%82%B3%E3%83%BC%E3%83%B4%E3%82%A1%E3%82%B9%E3%81%AE%E7%BF%BC-feat-risa-yuzuki/1528112016?i=1528112026&uo=4	射命丸 -SHAMEIMARU-	コーヴァスの翼（feat. Risa Yuzuki）	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=8VQywqPW2T4
射命丸	Euphoria (feat. Nana Takahashi & 隣人)	SOUND HOLIC	11	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/euphoria-feat-nana-takahashi-%E9%9A%A3%E4%BA%BA/1528112016?i=1528112027&uo=4	射命丸 -SHAMEIMARU-	Euphoria (feat. Nana Takahashi/隣人(ZYTOKINE))	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=7k2tAYvVe8s
射命丸	Border of Life	SOUND HOLIC	12	2019-12-31 12:00:00 UTC	https://music.apple.com/jp/album/shameimaru/1528112016?uo=4	https://music.apple.com/jp/album/border-of-life/1528112016?i=1528112028&uo=4	射命丸 -SHAMEIMARU-	Border of Life	https://music.youtube.com/browse/MPREb_GG9K4ipR3Tf	https://music.youtube.com/watch?v=ilChW-ynUI4
東方俗楽譚 -其の参-	繋風捕影	Rolling Contact	2	2020-03-22 07:00:00 UTC	https://music.apple.com/jp/album/toho-zokugakutan-3/1528136090?uo=4	https://music.apple.com/jp/album/%E7%B9%8B%E9%A2%A8%E6%8D%95%E5%BD%B1/1528136090?i=1528136092&uo=4	東方俗楽譚 -其の参-	繋風捕影 ~wind comes round	https://music.youtube.com/browse/MPREb_il8lcIVxIS2	https://music.youtube.com/watch?v=g3laN-AXbUA
東方俗楽譚 -其の参-	雲心月性	Rolling Contact	13	2020-03-22 07:00:00 UTC	https://music.apple.com/jp/album/toho-zokugakutan-3/1528136090?uo=4	https://music.apple.com/jp/album/%E9%9B%B2%E5%BF%83%E6%9C%88%E6%80%A7/1528136090?i=1528136103&uo=4	東方俗楽譚 -其の参-	雲心月性 ~Calm feelings	https://music.youtube.com/browse/MPREb_il8lcIVxIS2	https://music.youtube.com/watch?v=JiDKJC4BnMc
『東方LostWord』テーマ曲 ロストワードクロニカル - Single	『東方LostWord』テーマ曲 ロストワードクロニカル	いとうかなこ	1	2020-03-31 12:00:00 UTC	https://music.apple.com/jp/album/touhou-lostword-theme-song-lostword-chronicle-single/1503320375?uo=4	https://music.apple.com/jp/album/%E6%9D%B1%E6%96%B9lostword-%E3%83%86%E3%83%BC%E3%83%9E%E6%9B%B2-%E3%83%AD%E3%82%B9%E3%83%88%E3%83%AF%E3%83%BC%E3%83%89%E3%82%AF%E3%83%AD%E3%83%8B%E3%82%AB%E3%83%AB/1503320375?i=1503320407&uo=4	『東方LostWord』テーマ曲	『東方LostWord』テーマ曲 ロストワードクロニカル	https://music.youtube.com/browse/MPREb_1QIvnOv08m5	https://music.youtube.com/watch?v=SvjKpFotpeI
#GENSOKYOholoism	[Episode 0] Roujinkai hicchou, Inishie no Touhou arrange shibari utawaku	COOL&CREATE	1	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/episode-0-roujinkai-hicchou-inishie-no-touhou-arrange/1522016421?i=1522016422&uo=4	#幻想郷ホロイズム	【第0話】老人会必聴・古の東方アレンジ縛り歌枠	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=Ag5XfFNW-KI
#GENSOKYOholoism	Hoihoi*genso holoism (Houshou Marine with Holoism fantasy)	COOL&CREATE	2	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/hoihoi-genso-holoism-houshou-marine-with-holoism-fantasy/1522016421?i=1522016423&uo=4	#幻想郷ホロイズム	ホイホイ☆幻想ホロイズム(宝鐘マリン with ホロイズムファンタジー)	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=_DHKl_umr88
#GENSOKYOholoism	Captain Marine no ketsu anchor (Houshou Marine)	COOL&CREATE	3	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/captain-marine-no-ketsu-anchor-houshou-marine/1522016421?i=1522016424&uo=4	#幻想郷ホロイズム	キャプテン・マリンのケツアンカー(宝鐘マリン)	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=e9XRek0V-Zo
#GENSOKYOholoism	[Episode 1] #Marine meisochu. Kono chikurin, nukedaserunoka...!?	COOL&CREATE	4	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/episode-1-marine-meisochu-kono-chikurin-nukedaserunoka/1522016421?i=1522016425&uo=4	#幻想郷ホロイズム	【第1話】#マリン迷走中 この竹林、抜け出せるのか…!?	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=rVLXT2guhsc
#GENSOKYOholoism	Shiawase usagi PekoMikoMarine (Usada Pekora,Sakura Miko,Houshou Marine)	COOL&CREATE	5	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/shiawase-usagi-pekomikomarine-usada-pekora-sakura-miko/1522016421?i=1522016426&uo=4	#幻想郷ホロイズム	シアワセうさぎ・ぺこみこマリン(兎田ぺこら、さくらみこ、宝鐘マリン)	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=ZpLC1VcS2ls
#GENSOKYOholoism	[Episode 2] Sanmajoteirei meeting kaijo ha kochira	COOL&CREATE	6	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/episode-2-sanmajoteirei-meeting-kaijo-ha-kochira/1522016421?i=1522016427&uo=4	#幻想郷ホロイズム	【第2話】三魔女定例ミーティング会場はこちら	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=DxHJArvrdLA
#GENSOKYOholoism	Earphones romance (Houshou Marine)	COOL&CREATE	7	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/earphones-romance-houshou-marine/1522016421?i=1522016428&uo=4	#幻想郷ホロイズム	イヤホンロマンス(宝鐘マリン)	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=a7aAp_O3GEg
#GENSOKYOholoism	[Episode 3] Gensokyo gakkari meisho kankou!!	COOL&CREATE	8	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/episode-3-gensokyo-gakkari-meisho-kankou/1522016421?i=1522016429&uo=4	#幻想郷ホロイズム	【第3話】幻想郷がっかり名所観光!!	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=9ny-aHTUyN0
#GENSOKYOholoism	[Episode 4] Shuku, Gensokyo Tokusetsuhaishin room yori hatsuhaishin!	COOL&CREATE	9	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/episode-4-shuku-gensokyo-tokusetsuhaishin-room-yori/1522016421?i=1522016430&uo=4	#幻想郷ホロイズム	【第4話】祝・幻想郷特設配信ルームより初配信!	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=_ot-897i5Ks
#GENSOKYOholoism	Over the Border (Houshou Marine feat.Shiranui Flare) [with Shiranui Flare]	COOL&CREATE	10	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/over-border-houshou-marine-feat-shiranui-flare-shiranui/1522016421?i=1522016431&uo=4	#幻想郷ホロイズム	Over the Border(宝鐘マリン feat.不知火フレア)	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=DothgjR_sz8
#GENSOKYOholoism	[Episode 5] Arigato Gensokyo	COOL&CREATE	11	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/episode-5-arigato-gensokyo/1522016421?i=1522016432&uo=4	#幻想郷ホロイズム	【第5話】ありがとう幻想郷	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=blp8LZkJCsk
#GENSOKYOholoism	Help me, ERINNNNNN!! #Gensokyo holoism ver. (Houshou Marine to yukaina nakamatachi)	COOL&CREATE	12	2020-07-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyoholoism/1522016421?uo=4	https://music.apple.com/jp/album/help-me-erinnnnnn-gensokyo-holoism-ver-houshou-marine/1522016421?i=1522016433&uo=4	#幻想郷ホロイズム	Help me, ERINNNNNN!! #幻想郷ホロイズムver.(宝鐘マリンと愉快な仲間たち)	https://music.youtube.com/browse/MPREb_MVfGVRCy7Uv	https://music.youtube.com/watch?v=z0UWtRj6pAk
the TOHO Creation EP (~Mountain of Faith~)	Disastic spin feat.にーえぬ	ClumsyRecord	1	2020-12-21 08:00:00 UTC	https://music.apple.com/jp/album/the-toho-creation-ep-mountain-of-faith/1545324640?uo=4	https://music.apple.com/jp/album/disastic-spin-feat-%E3%81%AB%E3%83%BC%E3%81%88%E3%81%AC/1545324640?i=1545324641&uo=4	the TOHO Creation EP	Disastic spin feat.にーえぬ	https://music.youtube.com/browse/MPREb_T3W1askOxSp	https://music.youtube.com/watch?v=Te4x7xSLEwU
the TOHO Creation EP (~Mountain of Faith~)	Ever Green feat.ガネメ	ClumsyRecord	2	2020-12-21 08:00:00 UTC	https://music.apple.com/jp/album/the-toho-creation-ep-mountain-of-faith/1545324640?uo=4	https://music.apple.com/jp/album/ever-green-feat-%E3%82%AC%E3%83%8D%E3%83%A1/1545324640?i=1545324642&uo=4	the TOHO Creation EP	Ever Green feat.ガネメ	https://music.youtube.com/browse/MPREb_T3W1askOxSp	https://music.youtube.com/watch?v=f_fs8CNP6Hg
the TOHO Creation EP (~Mountain of Faith~)	Electricfield feat.K2HAmu	ClumsyRecord	3	2020-12-21 08:00:00 UTC	https://music.apple.com/jp/album/the-toho-creation-ep-mountain-of-faith/1545324640?uo=4	https://music.apple.com/jp/album/electricfield-feat-k2hamu/1545324640?i=1545324643&uo=4	the TOHO Creation EP	Electricfield feat.K2HAmu	https://music.youtube.com/browse/MPREb_T3W1askOxSp	https://music.youtube.com/watch?v=_LFtPzMmp-I
the TOHO Creation EP (~Mountain of Faith~)	Autumn Leaves feat.Sanotch	ClumsyRecord	4	2020-12-21 08:00:00 UTC	https://music.apple.com/jp/album/the-toho-creation-ep-mountain-of-faith/1545324640?uo=4	https://music.apple.com/jp/album/autumn-leaves-feat-sanotch/1545324640?i=1545324644&uo=4	the TOHO Creation EP	Autumn Leaves feat.Sanotch	https://music.youtube.com/browse/MPREb_T3W1askOxSp	https://music.youtube.com/watch?v=AJ8VkmGRv6I
the TOHO Creation EP (~Mountain of Faith~)	Grave of Beat	ClumsyRecord	5	2020-12-21 08:00:00 UTC	https://music.apple.com/jp/album/the-toho-creation-ep-mountain-of-faith/1545324640?uo=4	https://music.apple.com/jp/album/grave-of-beat/1545324640?i=1545324645&uo=4	the TOHO Creation EP	Grave of Beat	https://music.youtube.com/browse/MPREb_T3W1askOxSp	https://music.youtube.com/watch?v=OwLxN2R0Z2I
